Date,Close
25.09.2020 16:00:00,"71,95",
28.09.2020 16:00:00,"72,93",
29.09.2020 16:00:00,"73,3",
30.09.2020 16:00:00,"73,28",
01.10.2020 16:00:00,"74,4",
02.10.2020 16:00:00,"72,78",
05.10.2020 16:00:00,"74,14",
06.10.2020 16:00:00,"72,55",
07.10.2020 16:00:00,"72,96",
08.10.2020 16:00:00,"74,17",
09.10.2020 16:00:00,"75,52",
12.10.2020 16:00:00,"78,23",
13.10.2020 16:00:00,"78,35",
14.10.2020 16:00:00,"78,17",
15.10.2020 16:00:00,"77,77",
16.10.2020 16:00:00,"78,39",
19.10.2020 16:00:00,"76,5",
20.10.2020 16:00:00,"77,55",
21.10.2020 16:00:00,"79,3",
22.10.2020 16:00:00,"80,33",
23.10.2020 16:00:00,"81,65",
26.10.2020 16:00:00,"79,21",
27.10.2020 16:00:00,"79,94",
28.10.2020 16:00:00,"75,54",
29.10.2020 16:00:00,"77,84",
30.10.2020 16:00:00,"80,81",
02.11.2020 16:00:00,"81,22",
03.11.2020 16:00:00,"82,28",
04.11.2020 16:00:00,"87,29",
05.11.2020 16:00:00,"88,13",
06.11.2020 16:00:00,"87,99",
09.11.2020 16:00:00,"88,07",
10.11.2020 16:00:00,"86,89",
11.11.2020 16:00:00,"87,36",
12.11.2020 16:00:00,"87,14",
13.11.2020 16:00:00,"88,61",
16.11.2020 16:00:00,"88,7",
17.11.2020 16:00:00,"88,08",
18.11.2020 16:00:00,"87,03",
19.11.2020 16:00:00,"87,93",
20.11.2020 16:00:00,"86,82",
23.11.2020 16:00:00,"86,38",
24.11.2020 16:00:00,"88,2",
25.11.2020 16:00:00,"88,21",
27.11.2020 13:00:00,"89,35",
30.11.2020 16:00:00,"87,72",
01.12.2020 16:00:00,"89,77",
02.12.2020 16:00:00,"91,25",
03.12.2020 16:00:00,"91,09",
04.12.2020 16:00:00,"91,19",
07.12.2020 16:00:00,"90,85",
08.12.2020 16:00:00,"90,57",
09.12.2020 16:00:00,"88,89",
10.12.2020 16:00:00,"88,38",
11.12.2020 16:00:00,"88,74",
14.12.2020 16:00:00,"87,61",
15.12.2020 16:00:00,"88,05",
16.12.2020 16:00:00,"87,86",
17.12.2020 16:00:00,"87,03",
18.12.2020 16:00:00,"86,31",
21.12.2020 16:00:00,"86,73",
22.12.2020 16:00:00,"86,01",
23.12.2020 16:00:00,"86,41",
24.12.2020 13:00:00,"86,71",
28.12.2020 16:00:00,"88,7",
29.12.2020 16:00:00,"87,89",
30.12.2020 16:00:00,"86,81",
31.12.2020 16:00:00,"87,63",
04.01.2021 16:00:00,"86,31",
05.01.2021 16:00:00,87
06.01.2021 16:00:00,"86,14",
07.01.2021 16:00:00,"88,72",
08.01.2021 16:00:00,"89,89",
11.01.2021 16:00:00,"87,81",
12.01.2021 16:00:00,"86,87",
13.01.2021 16:00:00,"87,36",
14.01.2021 16:00:00,"86,55",
15.01.2021 16:00:00,"86,38",
19.01.2021 16:00:00,"89,22",
20.01.2021 16:00:00,94
21.01.2021 16:00:00,"94,21",
22.01.2021 16:00:00,"94,63",
25.01.2021 16:00:00,"94,71",
26.01.2021 16:00:00,"95,4",
27.01.2021 16:00:00,"90,95",
28.01.2021 16:00:00,"92,66",
29.01.2021 16:00:00,"91,37",
01.02.2021 16:00:00,"94,65",
02.02.2021 16:00:00,"95,96",
03.02.2021 16:00:00,"102,94",
04.02.2021 16:00:00,"102,68",
05.02.2021 16:00:00,"104,44",
08.02.2021 16:00:00,"104,23",
09.02.2021 16:00:00,"103,77",
10.02.2021 16:00:00,"104,32",
11.02.2021 16:00:00,"104,44",
12.02.2021 16:00:00,"104,75",
16.02.2021 16:00:00,"105,54",
17.02.2021 16:00:00,"105,93",
18.02.2021 16:00:00,"105,29",
19.02.2021 16:00:00,"104,44",
22.02.2021 16:00:00,"102,71",
23.02.2021 16:00:00,"103,01",
24.02.2021 16:00:00,"104,19",
25.02.2021 16:00:00,"100,8",
26.02.2021 16:00:00,"101,1",
01.03.2021 16:00:00,"103,48",
02.03.2021 16:00:00,"103,22",
03.03.2021 16:00:00,"100,57",
04.03.2021 16:00:00,"101,7",
05.03.2021 16:00:00,"104,85",
08.03.2021 16:00:00,"100,38",
09.03.2021 16:00:00,"102,02",
10.03.2021 16:00:00,"101,81",
11.03.2021 16:00:00,"105,03",
12.03.2021 16:00:00,"102,5",
15.03.2021 16:00:00,"102,72",
16.03.2021 16:00:00,"104,19",
17.03.2021 16:00:00,"104,11",
18.03.2021 16:00:00,"101,07",
19.03.2021 16:00:00,"101,35",
22.03.2021 16:00:00,"101,53",
23.03.2021 16:00:00,"102,07",
24.03.2021 16:00:00,"101,63",
25.03.2021 16:00:00,"101,62",
26.03.2021 16:00:00,"101,24",
29.03.2021 16:00:00,"102,29",
30.03.2021 16:00:00,"102,32",
31.03.2021 16:00:00,"103,13",
01.04.2021 16:00:00,"106,49",
05.04.2021 16:00:00,"110,95",
06.04.2021 16:00:00,"110,46",
07.04.2021 16:00:00,"111,95",
08.04.2021 16:00:00,"112,52",
09.04.2021 16:00:00,"113,53",
12.04.2021 16:00:00,"112,23",
13.04.2021 16:00:00,"112,72",
14.04.2021 16:00:00,"112,1",
15.04.2021 16:00:00,"114,26",
16.04.2021 16:00:00,"114,14",
19.04.2021 16:00:00,"114,49",
20.04.2021 16:00:00,"113,95",
21.04.2021 16:00:00,"113,92",
22.04.2021 16:00:00,"112,63",
23.04.2021 16:00:00,115
26.04.2021 16:00:00,"115,5",
27.04.2021 16:00:00,"114,55",
28.04.2021 16:00:00,"117,95",
29.04.2021 16:00:00,"119,64",
30.04.2021 16:00:00,"117,68",
03.05.2021 16:00:00,"117,15",
04.05.2021 16:00:00,"115,34",
05.05.2021 16:00:00,"115,74",
06.05.2021 16:00:00,"116,87",
07.05.2021 16:00:00,"117,6",
10.05.2021 16:00:00,"114,59",
11.05.2021 16:00:00,"113,5",
12.05.2021 16:00:00,"110,01",
13.05.2021 16:00:00,"111,45",
14.05.2021 16:00:00,"113,92",
17.05.2021 16:00:00,"114,45",
18.05.2021 16:00:00,"113,12",
19.05.2021 16:00:00,"113,58",
20.05.2021 16:00:00,"115,35",
21.05.2021 16:00:00,"114,71",
24.05.2021 16:00:00,"118,05",
25.05.2021 16:00:00,"118,14",
26.05.2021 16:00:00,"119,02",
27.05.2021 16:00:00,"118,13",
28.05.2021 16:00:00,"117,84",
01.06.2021 16:00:00,"119,06",
02.06.2021 16:00:00,"118,53",
03.06.2021 16:00:00,"117,38",
04.06.2021 16:00:00,"119,68",
07.06.2021 16:00:00,"120,12",
08.06.2021 16:00:00,"119,92",
09.06.2021 16:00:00,"120,4",
10.06.2021 16:00:00,"121,76",
11.06.2021 16:00:00,"121,51",
14.06.2021 16:00:00,"122,45",
15.06.2021 16:00:00,"121,42",
16.06.2021 16:00:00,"120,77",
17.06.2021 16:00:00,"121,74",
18.06.2021 16:00:00,"120,11",
21.06.2021 16:00:00,"121,81",
22.06.2021 16:00:00,"122,33",
23.06.2021 16:00:00,"122,13",
24.06.2021 16:00:00,"122,5",
25.06.2021 16:00:00,"122,51",
28.06.2021 16:00:00,"122,54",
29.06.2021 16:00:00,"122,27",
30.06.2021 16:00:00,"122,09",
01.07.2021 16:00:00,"122,44",
02.07.2021 16:00:00,"125,26",
06.07.2021 16:00:00,"126,19",
